Using pattern file: test/LV/g34
Depth :7 Time :21
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :21
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :6
Depth :7 Time :18
Depth :7 Time :22
Depth :7 Time :16
Depth :7 Time :16
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :18
Depth :7 Time :21
Depth :7 Time :22
Depth :7 Time :16
Depth :7 Time :6
Depth :7 Time :21
Depth :7 Time :9
Depth :7 Time :6
Depth :7 Time :16
Depth :7 Time :9
Depth :7 Time :7
Depth :7 Time :1
Depth :7 Time :16
Depth :7 Time :10
Depth :7 Time :16
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :21
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :21
Depth :7 Time :9
Depth :7 Time :22
Depth :7 Time :21
Depth :7 Time :22
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :6
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :6
Depth :7 Time :22
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :6
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :11
Depth :7 Time :11
Depth :7 Time :21
Depth :7 Time :21
Depth :7 Time :10
Depth :7 Time :8
Depth :7 Time :10
Depth :7 Time :6
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :6
Depth :7 Time :6
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :7
Depth :7 Time :6
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :8
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :11
Depth :7 Time :1
Depth :7 Time :12
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :11
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :12
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :11
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :7
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :10
Depth :7 Time :6
Depth :7 Time :8
Depth :7 Time :6
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :4
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :5
Depth :7 Time :17
Depth :7 Time :5
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :18
Depth :7 Time :4
Depth :7 Time :18
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :18
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :1
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :14
Depth :7 Time :1
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :18
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :7
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :18
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :18
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :18
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :18
Depth :7 Time :18
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :12
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :17
Depth :7 Time :18
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :18
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :15
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :1
Depth :7 Time :17
Depth :7 Time :1
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :15
Depth :7 Time :15
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :4
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :12
Depth :7 Time :14
Depth :7 Time :15
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :14
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :20
Depth :7 Time :4
Depth :7 Time :20
Depth :7 Time :19
Depth :7 Time :20
Depth :7 Time :2
Depth :7 Time :19
Depth :7 Time :2
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :19
Depth :7 Time :2
Depth :7 Time :19
Depth :7 Time :4
Depth :7 Time :4
Depth :7 Time :19
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :4
Depth :7 Time :2
Depth :7 Time :9
Depth :7 Time :2
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :4
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :1
Depth :7 Time :4
Depth :7 Time :2
Depth :7 Time :2
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :2
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :54
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :30
Depth :7 Time :10
Depth :7 Time :30
Depth :7 Time :30
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :17
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :7
Depth :7 Time :7
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :9
Depth :7 Time :10
Depth :7 Time :29
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :17
Depth :7 Time :1
Depth :7 Time :53
Depth :7 Time :1
Depth :7 Time :29
Depth :7 Time :28
Depth :7 Time :10
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :6
Depth :7 Time :5
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :6
Depth :7 Time :17
Depth :7 Time :5
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :1
Depth :7 Time :7
Depth :7 Time :7
Depth :7 Time :7
Depth :7 Time :5
Depth :7 Time :17
Depth :7 Time :7
Depth :7 Time :13
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :28
Depth :7 Time :9
Depth :7 Time :5
Depth :7 Time :5
Depth :7 Time :9
Depth :7 Time :5
Depth :7 Time :29
Depth :7 Time :18
Depth :7 Time :6
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :1
Depth :7 Time :28
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :5
Depth :7 Time :10
Depth :7 Time :1
Depth :7 Time :10
Depth :7 Time :8
Depth :7 Time :28
Depth :7 Time :54
Depth :7 Time :5
Depth :7 Time :17
Depth :7 Time :28
Depth :7 Time :7
Depth :7 Time :5
Depth :7 Time :7
Depth :7 Time :6
Depth :7 Time :54
Depth :7 Time :9
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :5
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :5
Depth :7 Time :5
Depth :7 Time :28
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :13
Depth :7 Time :9
Depth :7 Time :5
Depth :7 Time :7
Depth :7 Time :9
Depth :7 Time :5
Depth :7 Time :7
Depth :7 Time :6
Depth :7 Time :6
Depth :7 Time :8
Depth :7 Time :5
Depth :7 Time :9
Depth :7 Time :5
Depth :7 Time :5
Depth :7 Time :18
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :5
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :7
Depth :7 Time :9
Depth :7 Time :6
Depth :7 Time :9
Depth :7 Time :13
Depth :7 Time :7
Depth :7 Time :9
Depth :7 Time :6
Depth :7 Time :7
Depth :7 Time :9
Depth :7 Time :13
Depth :7 Time :6
Depth :7 Time :5
Depth :7 Time :5
Depth :7 Time :7
Depth :7 Time :5
Depth :7 Time :7
Depth :7 Time :5
Depth :7 Time :6
Depth :7 Time :5
Depth :7 Time :18
Depth :7 Time :28
Depth :7 Time :17
Depth :7 Time :28
Depth :7 Time :9
Depth :7 Time :13
Depth :7 Time :9
Depth :7 Time :7
Depth :7 Time :28
Depth :7 Time :5
Depth :7 Time :6
Depth :7 Time :6
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :13
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :9
Depth :7 Time :28
Depth :7 Time :13
Depth :7 Time :28
Depth :7 Time :9
Depth :7 Time :8
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :13
Depth :7 Time :28
Depth :7 Time :11
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :8
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :9
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :8
Depth :7 Time :12
Depth :7 Time :13
Depth :7 Time :14
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :11
Depth :7 Time :12
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :11
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :11
Depth :7 Time :16
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :17
Depth :7 Time :11
Depth :7 Time :16
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :11
Depth :7 Time :11
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :17
Depth :7 Time :12
Depth :7 Time :11
Depth :7 Time :13
Depth :7 Time :16
Depth :7 Time :11
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :14
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :12
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :17
Depth :7 Time :53
Depth :7 Time :11
Depth :7 Time :14
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :53
Depth :7 Time :13
Depth :7 Time :14
Depth :7 Time :11
Depth :7 Time :17
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :11
Depth :7 Time :17
Depth :7 Time :14
Depth :7 Time :14
Depth :7 Time :12
Depth :7 Time :14
Depth :7 Time :11
Depth :7 Time :14
Depth :7 Time :11
Depth :7 Time :15
Depth :7 Time :12
Depth :7 Time :14
Depth :7 Time :11
Depth :7 Time :12
Depth :7 Time :11
Depth :7 Time :11
Depth :7 Time :12
Depth :7 Time :11
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :13
Depth :7 Time :11
Depth :7 Time :11
Depth :7 Time :14
Depth :7 Time :13
Depth :7 Time :13
Depth :7 Time :12
Depth :7 Time :13
Depth :7 Time :12
Depth :7 Time :12
Depth :7 Time :30
Depth :7 Time :30
