Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Metric Backtracks Depth 4:12
Metric Backtracks Depth 5:1
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:587675
Metric Backtracks Depth 3:23304
Metric Backtracks Depth 4:783
Metric Backtracks Depth 5:51
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:532117
Metric Backtracks Depth 3:28926
Metric Backtracks Depth 4:42
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:268252
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:365
Metric Backtracks Depth 4:3
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:346924
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:110417
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:2373
Metric Backtracks Depth 5:169
Metric Backtracks Depth 6:11
Metric Backtracks Depth 7:1
Metric Backtracks Depth 8:1
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:209798
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:309755
Metric Backtracks Depth 3:41612
Metric Backtracks Depth 4:126
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:4296
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:149539
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:58
Metric Backtracks Depth 5:4
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:4005
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:249958
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:7654
Metric Backtracks Depth 4:77
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:43
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:2304
Metric Backtracks Depth 5:165
Metric Backtracks Depth 6:20
Metric Backtracks Depth 7:3
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:1430
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2831
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:216274
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:137
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:124639
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:595040
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:108100
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2526
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:758
Metric Backtracks Depth 4:8
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:3169
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:6098
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:4415
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:236115
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:260336
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:36547
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:5
Metric Backtracks Depth 2:583174
Metric Backtracks Depth 3:33467
Metric Backtracks Depth 4:457
Metric Backtracks Depth 5:10
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:37296
Metric Backtracks Depth 3:1377
Metric Backtracks Depth 4:10

Solution found: true
mapping = (0 -> 444) (1 -> 380) (2 -> 473) (3 -> 267) (4 -> 351) (5 -> 32) (6 -> 554) (7 -> 342) (8 -> 162) (9 -> 489) (10 -> 120) (11 -> 154) (12 -> 94) (13 -> 285) (14 -> 22) (15 -> 408) (16 -> 17) (17 -> 144) (18 -> 192) (19 -> 280) (20 -> 41) (21 -> 353) (22 -> 482) (23 -> 274) (24 -> 310) (25 -> 249) (26 -> 124) (27 -> 349) (28 -> 259) (29 -> 69) (30 -> 390) (31 -> 93) (32 -> 435) (33 -> 504) (34 -> 503) (35 -> 293) (36 -> 535) (37 -> 110) (38 -> 441) (39 -> 403) (40 -> 514) (41 -> 8) (42 -> 146) (43 -> 532) (44 -> 248) (45 -> 130) (46 -> 13) (47 -> 457) (48 -> 391) (49 -> 49) (50 -> 355) (51 -> 291) (52 -> 459) (53 -> 87) (54 -> 106) (55 -> 74) (56 -> 316) (57 -> 539) (58 -> 494) (59 -> 244) (60 -> 123) (61 -> 228) (62 -> 59) (63 -> 128) (64 -> 107) (65 -> 371) (66 -> 257) (67 -> 372) (68 -> 513) (69 -> 419) (70 -> 164) (71 -> 358) (72 -> 393) (73 -> 141) (74 -> 520) (75 -> 237) (76 -> 171) (77 -> 289) (78 -> 498) (79 -> 150) (80 -> 569) (81 -> 46) (82 -> 348) (83 -> 216) (84 -> 230) (85 -> 530) (86 -> 549) (87 -> 194) (88 -> 490) (89 -> 7) (90 -> 80) (91 -> 77) (92 -> 287) (93 -> 224) (94 -> 283) (95 -> 343) (96 -> 344) (97 -> 44) (98 -> 335) (99 -> 497) (100 -> 15) (101 -> 324) (102 -> 547) (103 -> 574) (104 -> 151) (105 -> 268) (106 -> 596) (107 -> 209) (108 -> 594) (109 -> 81) (110 -> 60) (111 -> 579) (112 -> 306) (113 -> 84) (114 -> 484) (115 -> 470) (116 -> 325) (117 -> 210) (118 -> 418) (119 -> 269) 
cpu = 380676
Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Using target file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/target
Skeleton Type: Budget
CountNodes : false
Optimisation: false
Decision: true
DepthBounded: false
MaxStackDepth: 5000
Using Bounding: false
Workpool: DepthPool
New Incumbent Bound: 1
CPU Time (Before collecting metrics) 457
Depth 2 Bucket 0:7
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:7
Depth 2 Bucket 0:1
Depth 2 Bucket 1:4
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:5
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:3
Depth 2 Bucket 1:2
Depth 2 Bucket 0:6
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:5
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:7
Depth 3 Bucket 0:7
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:7
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 5 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:4
Depth 3 Bucket 0:34
Depth 3 Bucket 1:4
Depth 4 Bucket 0:30
Depth 4 Bucket 1:1
Depth 5 Bucket 0:7
Depth 6 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:14
Depth 3 Bucket 1:8
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:6
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 2 Bucket 2:2
Depth 3 Bucket 0:5
Depth 3 Bucket 1:6
Depth 4 Bucket 0:27
Depth 5 Bucket 0:8
Depth 6 Bucket 0:5
Depth 7 Bucket 0:2
Depth 8 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:4
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:1
Depth 3 Bucket 0:7
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:17
Depth 3 Bucket 1:3
Depth 4 Bucket 0:22
Depth 5 Bucket 0:3
Depth 6 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 2:1
Depth 3 Bucket 0:18
Depth 3 Bucket 1:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 3 Bucket 0:7
Depth 2 Bucket 0:4
Depth 2 Bucket 1:1
Depth 2 Bucket 2:1
Depth 3 Bucket 0:7
Depth 3 Bucket 1:3
Depth 4 Bucket 0:20
Depth 4 Bucket 1:1
Depth 5 Bucket 0:5
Depth 5 Bucket 1:1
Depth 6 Bucket 0:1
Depth 6 Bucket 1:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 2:1
Depth 3 Bucket 0:9
Depth 3 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:4
Depth 2 Bucket 1:3
Depth 3 Bucket 0:38
Depth 3 Bucket 1:5
Depth 4 Bucket 0:42
Depth 4 Bucket 1:7
Depth 6 Bucket 0:2
Depth 7 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:3
Depth 3 Bucket 0:5
Depth 3 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 2:2
Depth 2 Bucket 3:1
Depth 3 Bucket 0:10
Depth 3 Bucket 1:1
Depth 4 Bucket 0:13
Depth 5 Bucket 0:4
Depth 5 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:7
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 1 Bucket 0:1
Depth 2 Bucket 0:6
Depth 5 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:4
Depth 2 Bucket 1:1
Depth 3 Bucket 0:4
Depth 3 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:1
Depth 3 Bucket 0:18
Depth 3 Bucket 1:10
Depth 3 Bucket 2:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:4
Depth 3 Bucket 0:19
Depth 3 Bucket 1:9
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 4 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:3
Depth 3 Bucket 0:6
Depth 4 Bucket 0:14
Depth 5 Bucket 0:2
Depth 5 Bucket 1:3
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 3 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 4 Bucket 0:1
Depth 3 Bucket 0:7
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:7
Depth 3 Bucket 2:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 3 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 2:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3

Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
